ID,Pipeline_Name,Start_Time,End_Time,Source_System,Destination_System,Number_of_Records,Processing Time (seconds),CPU Usage (%),Memory Usage (MB),Status,Status_Message
c23b5b5e-158a-4d36-97ca-0df9a1325696,extract_and_save_team_player_stats(defense:fumbles),2024-03-24 12:39:54,2024-03-24 12:45:59,nfl.com,RAW,28,364.57,27.70,79.60,Success,"Pipeline execution completed successfully for position: defense, category: fumbles, and year: 1982"
90b98db4-b277-47cb-99d6-49d5f62f5538,extract_and_save_team_player_stats(defense:fumbles),2024-03-24 12:39:54,2024-03-24 12:45:59,nfl.com,RAW,28,365.47,26.20,79.70,Success,"Pipeline execution completed successfully for position: defense, category: fumbles, and year: 1983"
a9bf5845-b35e-4c49-b46a-7260ef888c25,extract_and_save_team_player_stats(defense:fumbles),2024-03-24 12:39:54,2024-03-24 12:46:01,nfl.com,RAW,28,366.90,21.70,79.70,Success,"Pipeline execution completed successfully for position: defense, category: fumbles, and year: 1984"
1f573161-e035-405e-8016-3aafd2bda052,extract_and_save_team_player_stats(defense:fumbles),2024-03-24 12:39:54,2024-03-24 12:46:02,nfl.com,RAW,28,367.94,42.50,79.60,Success,"Pipeline execution completed successfully for position: defense, category: fumbles, and year: 1985"
3b02e209-828a-45dc-a9c4-fc97831ef021,extract_and_save_team_player_stats(defense:fumbles),2024-03-24 12:39:54,2024-03-24 12:46:03,nfl.com,RAW,28,368.87,37.00,79.70,Success,"Pipeline execution completed successfully for position: defense, category: fumbles, and year: 1986"
33c4b11f-de7c-4f81-8496-e49ed92ddfed,extract_and_save_team_player_stats(defense:fumbles),2024-03-24 12:39:54,2024-03-24 12:46:04,nfl.com,RAW,28,370.31,23.20,79.80,Success,"Pipeline execution completed successfully for position: defense, category: fumbles, and year: 1987"
7f38cc57-828d-44cb-89ac-0cc5fd44daea,extract_and_save_team_player_stats(defense:fumbles),2024-03-24 12:39:54,2024-03-24 12:46:05,nfl.com,RAW,28,371.32,21.80,79.80,Success,"Pipeline execution completed successfully for position: defense, category: fumbles, and year: 1988"
564b141b-4884-4255-9c35-3864680344b3,extract_and_save_team_player_stats(defense:fumbles),2024-03-24 12:39:54,2024-03-24 12:46:06,nfl.com,RAW,28,372.44,25.20,79.80,Success,"Pipeline execution completed successfully for position: defense, category: fumbles, and year: 1989"
45a9cc44-1b9c-41ae-8121-67b9ce4b3f1a,extract_and_save_team_player_stats(defense:fumbles),2024-03-24 12:39:54,2024-03-24 12:46:08,nfl.com,RAW,28,373.65,18.30,79.70,Success,"Pipeline execution completed successfully for position: defense, category: fumbles, and year: 1990"
1818990e-8565-44ac-b0e3-d123e4b99fdf,extract_and_save_team_player_stats(defense:fumbles),2024-03-24 12:39:54,2024-03-24 12:46:09,nfl.com,RAW,28,374.75,25.10,79.90,Success,"Pipeline execution completed successfully for position: defense, category: fumbles, and year: 1991"
49b04a93-eec3-442d-ae2a-d2190072c359,extract_and_save_team_player_stats(defense:fumbles),2024-03-24 12:39:54,2024-03-24 12:46:10,nfl.com,RAW,28,376.12,20.20,79.90,Success,"Pipeline execution completed successfully for position: defense, category: fumbles, and year: 1992"
7c61e203-7ffc-49cf-8059-1f8ddbf72033,extract_and_save_team_player_stats(defense:fumbles),2024-03-24 12:39:54,2024-03-24 12:46:11,nfl.com,RAW,28,377.06,19.00,80.00,Success,"Pipeline execution completed successfully for position: defense, category: fumbles, and year: 1993"
df0ab9f3-5d6d-4d80-bf70-524dd7860c46,extract_and_save_team_player_stats(defense:fumbles),2024-03-24 12:39:54,2024-03-24 12:46:12,nfl.com,RAW,28,378.17,18.80,79.90,Success,"Pipeline execution completed successfully for position: defense, category: fumbles, and year: 1994"
48dc0fe6-55d0-43a9-b1e2-f3d4cc3f36de,extract_and_save_team_player_stats(defense:fumbles),2024-03-24 12:39:54,2024-03-24 12:46:13,nfl.com,RAW,30,379.01,24.20,79.80,Success,"Pipeline execution completed successfully for position: defense, category: fumbles, and year: 1995"
1d9efe6a-7a24-46a3-b7a7-67ffcbe21310,extract_and_save_team_player_stats(defense:fumbles),2024-03-24 12:39:54,2024-03-24 12:46:14,nfl.com,RAW,30,380.29,20.30,79.80,Success,"Pipeline execution completed successfully for position: defense, category: fumbles, and year: 1996"
cb464e85-50cb-423e-8c08-a1f2fba4648b,extract_and_save_team_player_stats(defense:fumbles),2024-03-24 12:39:54,2024-03-24 12:46:16,nfl.com,RAW,30,381.74,17.60,79.80,Success,"Pipeline execution completed successfully for position: defense, category: fumbles, and year: 1997"
f59d5ce7-c88c-461d-a4cc-d265ced0f51b,extract_and_save_team_player_stats(defense:fumbles),2024-03-24 12:39:54,2024-03-24 12:46:17,nfl.com,RAW,30,382.74,22.10,79.70,Success,"Pipeline execution completed successfully for position: defense, category: fumbles, and year: 1998"
effa82f6-a176-4a05-b43a-7c45ba304ec4,extract_and_save_team_player_stats(defense:fumbles),2024-03-24 12:39:54,2024-03-24 12:46:18,nfl.com,RAW,31,384.04,22.80,79.70,Success,"Pipeline execution completed successfully for position: defense, category: fumbles, and year: 1999"
a789cff9-976b-4506-8143-2a410d59486f,extract_and_save_team_player_stats(defense:fumbles),2024-03-24 12:39:54,2024-03-24 12:46:19,nfl.com,RAW,31,385.48,21.60,79.60,Success,"Pipeline execution completed successfully for position: defense, category: fumbles, and year: 2000"
11587d98-1c9f-41f9-a86f-9de3403f265d,extract_and_save_team_player_stats(defense:fumbles),2024-03-24 12:39:54,2024-03-24 12:46:21,nfl.com,RAW,31,386.65,19.70,79.60,Success,"Pipeline execution completed successfully for position: defense, category: fumbles, and year: 2001"
446b8fd0-2f5c-4830-b558-94ca261f8ee7,extract_and_save_team_player_stats(defense:fumbles),2024-03-24 12:39:54,2024-03-24 12:46:22,nfl.com,RAW,32,387.64,21.10,79.70,Success,"Pipeline execution completed successfully for position: defense, category: fumbles, and year: 2002"
823fc89a-8881-4a5c-9042-d89588070141,extract_and_save_team_player_stats(defense:fumbles),2024-03-24 12:39:54,2024-03-24 12:46:23,nfl.com,RAW,32,388.75,22.20,79.60,Success,"Pipeline execution completed successfully for position: defense, category: fumbles, and year: 2003"
d10893ae-1319-44a1-81f0-b31b54b10fdf,extract_and_save_team_player_stats(defense:fumbles),2024-03-24 12:39:54,2024-03-24 12:46:24,nfl.com,RAW,32,389.67,19.10,79.70,Success,"Pipeline execution completed successfully for position: defense, category: fumbles, and year: 2004"
8501ad82-26ca-474e-93c6-9b16182cbdb6,extract_and_save_team_player_stats(defense:fumbles),2024-03-24 12:39:54,2024-03-24 12:46:25,nfl.com,RAW,32,391.01,24.00,79.60,Success,"Pipeline execution completed successfully for position: defense, category: fumbles, and year: 2005"
50932348-5e07-4b6c-a01f-60c04f114db0,extract_and_save_team_player_stats(defense:fumbles),2024-03-24 12:39:54,2024-03-24 12:46:27,nfl.com,RAW,32,392.63,24.90,79.80,Success,"Pipeline execution completed successfully for position: defense, category: fumbles, and year: 2006"
ce0a774a-cfcc-4433-9bef-bf3986bd7949,extract_and_save_team_player_stats(defense:fumbles),2024-03-24 12:39:54,2024-03-24 12:46:28,nfl.com,RAW,32,394.24,24.30,79.80,Success,"Pipeline execution completed successfully for position: defense, category: fumbles, and year: 2007"
b66ace8f-1ec4-40e6-9e65-f3d9669183c7,extract_and_save_team_player_stats(defense:fumbles),2024-03-24 12:39:54,2024-03-24 12:46:29,nfl.com,RAW,32,395.26,19.60,79.70,Success,"Pipeline execution completed successfully for position: defense, category: fumbles, and year: 2008"
5c291ec6-b486-4070-8004-c2b6244a8c78,extract_and_save_team_player_stats(defense:fumbles),2024-03-24 12:39:54,2024-03-24 12:46:30,nfl.com,RAW,32,396.40,26.20,79.80,Success,"Pipeline execution completed successfully for position: defense, category: fumbles, and year: 2009"
dc59d601-b026-4f99-a155-f3d2e0e0a411,extract_and_save_team_player_stats(defense:fumbles),2024-03-24 12:39:54,2024-03-24 12:46:32,nfl.com,RAW,32,397.76,22.20,79.80,Success,"Pipeline execution completed successfully for position: defense, category: fumbles, and year: 2010"
81bb7423-73a6-4e9e-97d4-7aeac84f7898,extract_and_save_team_player_stats(defense:fumbles),2024-03-24 13:36:57,2024-03-24 13:36:59,nfl.com,RAW,26,1.39,39.20,79.00,Success,"Pipeline execution completed successfully for position: defense, category: fumbles, and year: 1970"
dc1ecdc9-b5c3-4a1b-bc0f-d9a3d82f7cbd,extract_and_save_team_player_stats(defense:fumbles),2024-03-24 13:36:57,2024-03-24 13:37:00,nfl.com,RAW,26,3.00,43.90,78.60,Success,"Pipeline execution completed successfully for position: defense, category: fumbles, and year: 1971"
7fca6824-c139-471c-a68a-c7593e6127ec,extract_and_save_team_player_stats(defense:fumbles),2024-03-24 13:36:57,2024-03-24 13:37:02,nfl.com,RAW,26,4.50,46.40,78.70,Success,"Pipeline execution completed successfully for position: defense, category: fumbles, and year: 1972"
b3ecbdcb-77e2-42f2-8651-0c449c7cc05b,extract_and_save_team_player_stats(defense:fumbles),2024-03-24 13:36:57,2024-03-24 13:37:03,nfl.com,RAW,26,6.11,49.80,78.80,Success,"Pipeline execution completed successfully for position: defense, category: fumbles, and year: 1973"
eb86cb12-f6e3-4110-8ab0-82bb2d555076,extract_and_save_team_player_stats(defense:fumbles),2024-03-24 13:36:57,2024-03-24 13:37:05,nfl.com,RAW,26,7.58,48.80,78.50,Success,"Pipeline execution completed successfully for position: defense, category: fumbles, and year: 1974"
1714fbaa-1753-4e10-ab89-b605dbbb5072,extract_and_save_team_player_stats(defense:fumbles),2024-03-24 13:36:57,2024-03-24 13:37:06,nfl.com,RAW,26,8.77,46.80,78.60,Success,"Pipeline execution completed successfully for position: defense, category: fumbles, and year: 1975"
eefc3b90-957c-4549-8fe3-037ea7ab1387,extract_and_save_team_player_stats(defense:fumbles),2024-03-24 13:36:57,2024-03-24 13:37:07,nfl.com,RAW,28,10.18,64.10,79.30,Success,"Pipeline execution completed successfully for position: defense, category: fumbles, and year: 1976"
dec5369e-9dd8-4bf4-a348-ba682fc1bb5b,extract_and_save_team_player_stats(defense:fumbles),2024-03-24 13:36:57,2024-03-24 13:37:11,nfl.com,RAW,28,13.65,53.10,78.80,Success,"Pipeline execution completed successfully for position: defense, category: fumbles, and year: 1977"
5509ff4e-e96a-4ed6-bb3a-f60a731a9897,extract_and_save_team_player_stats(defense:fumbles),2024-03-24 13:36:57,2024-03-24 13:37:12,nfl.com,RAW,28,14.77,46.20,79.00,Success,"Pipeline execution completed successfully for position: defense, category: fumbles, and year: 1978"
67f81975-8d80-4122-86e0-cd49c7d65617,extract_and_save_team_player_stats(defense:fumbles),2024-03-24 13:36:57,2024-03-24 13:37:14,nfl.com,RAW,28,16.40,66.20,79.30,Success,"Pipeline execution completed successfully for position: defense, category: fumbles, and year: 1979"
00eb4385-89cf-414b-a172-64dbdcb88f68,extract_and_save_team_player_stats(defense:fumbles),2024-03-24 13:36:57,2024-03-24 13:37:15,nfl.com,RAW,28,17.69,59.60,79.70,Success,"Pipeline execution completed successfully for position: defense, category: fumbles, and year: 1980"
660c3d71-68e2-4e12-9ecc-79db7b8940d2,extract_and_save_team_player_stats(defense:fumbles),2024-03-24 13:36:57,2024-03-24 13:37:16,nfl.com,RAW,28,18.70,62.80,79.60,Success,"Pipeline execution completed successfully for position: defense, category: fumbles, and year: 1981"
2cdd3e18-c93a-4682-a55a-527e583d0b99,extract_and_save_team_player_stats(defense:fumbles),2024-03-24 13:36:57,2024-03-24 13:37:17,nfl.com,RAW,28,19.64,55.40,79.50,Success,"Pipeline execution completed successfully for position: defense, category: fumbles, and year: 1982"
3cab7c4a-08b7-4a2f-942f-59035b341fec,extract_and_save_team_player_stats(defense:fumbles),2024-03-24 13:36:57,2024-03-24 13:37:18,nfl.com,RAW,28,20.92,67.50,79.50,Success,"Pipeline execution completed successfully for position: defense, category: fumbles, and year: 1983"
ae75bd2b-e6e6-4bf7-ac15-a873045b3a96,extract_and_save_team_player_stats(defense:fumbles),2024-03-24 13:36:57,2024-03-24 13:37:19,nfl.com,RAW,28,21.97,66.50,79.70,Success,"Pipeline execution completed successfully for position: defense, category: fumbles, and year: 1984"
dde42159-45e6-4c36-9cf8-a941a133da3f,extract_and_save_team_player_stats(defense:fumbles),2024-03-24 13:36:57,2024-03-24 13:37:20,nfl.com,RAW,28,22.91,90.80,79.50,Success,"Pipeline execution completed successfully for position: defense, category: fumbles, and year: 1985"
c0489249-deef-469d-ad1d-b6cacecd193e,extract_and_save_team_player_stats(defense:fumbles),2024-03-24 13:36:57,2024-03-24 13:37:21,nfl.com,RAW,28,23.97,82.40,79.40,Success,"Pipeline execution completed successfully for position: defense, category: fumbles, and year: 1986"
b82364f6-701b-4a5f-8e64-8c31bbd9ea9e,extract_and_save_team_player_stats(defense:fumbles),2024-03-24 13:36:57,2024-03-24 13:37:23,nfl.com,RAW,28,25.51,78.90,79.60,Success,"Pipeline execution completed successfully for position: defense, category: fumbles, and year: 1987"
49660600-5904-4f29-beb3-b543894e4002,extract_and_save_team_player_stats(defense:fumbles),2024-03-24 13:36:57,2024-03-24 13:37:24,nfl.com,RAW,28,26.76,56.90,79.40,Success,"Pipeline execution completed successfully for position: defense, category: fumbles, and year: 1988"
f33154c3-e390-47bb-acc1-a16c55623c07,extract_and_save_team_player_stats(defense:fumbles),2024-03-24 13:36:57,2024-03-24 13:37:25,nfl.com,RAW,28,27.64,58.10,79.40,Success,"Pipeline execution completed successfully for position: defense, category: fumbles, and year: 1989"
2a65af02-95e7-47cb-8f99-ce585cf8a799,extract_and_save_team_player_stats(defense:fumbles),2024-03-24 13:36:57,2024-03-24 13:37:26,nfl.com,RAW,28,29.14,37.80,79.30,Success,"Pipeline execution completed successfully for position: defense, category: fumbles, and year: 1990"
e762e102-9e55-4034-8af3-a272197a74c4,extract_and_save_team_player_stats(defense:fumbles),2024-03-24 13:36:57,2024-03-24 13:37:28,nfl.com,RAW,28,30.53,46.70,80.40,Success,"Pipeline execution completed successfully for position: defense, category: fumbles, and year: 1991"
d535a7e7-9a60-42c4-9f11-629766b170e6,extract_and_save_team_player_stats(defense:fumbles),2024-03-24 13:36:57,2024-03-24 13:37:29,nfl.com,RAW,28,31.51,48.10,80.60,Success,"Pipeline execution completed successfully for position: defense, category: fumbles, and year: 1992"
1b2a59eb-390e-451e-b27c-92d7d9393368,extract_and_save_team_player_stats(defense:fumbles),2024-03-24 13:36:57,2024-03-24 13:37:30,nfl.com,RAW,28,32.73,48.90,79.70,Success,"Pipeline execution completed successfully for position: defense, category: fumbles, and year: 1993"
080a8029-ab9a-47e1-858b-e0dfab0d85ca,extract_and_save_team_player_stats(defense:fumbles),2024-03-24 13:36:57,2024-03-24 13:37:31,nfl.com,RAW,28,34.20,73.80,79.90,Success,"Pipeline execution completed successfully for position: defense, category: fumbles, and year: 1994"
5348e9b4-1661-47c6-a697-b2a22ea81af0,extract_and_save_team_player_stats(defense:fumbles),2024-03-24 13:36:57,2024-03-24 13:37:33,nfl.com,RAW,30,35.43,52.00,79.40,Success,"Pipeline execution completed successfully for position: defense, category: fumbles, and year: 1995"
fb97cbbe-23d7-4533-b188-4cd2b12d69b8,extract_and_save_team_player_stats(defense:fumbles),2024-03-24 13:36:57,2024-03-24 13:37:34,nfl.com,RAW,30,36.36,42.40,79.50,Success,"Pipeline execution completed successfully for position: defense, category: fumbles, and year: 1996"
306e9ade-b8d5-46fc-9422-0486da0e2816,extract_and_save_team_player_stats(defense:fumbles),2024-03-24 13:36:57,2024-03-24 13:37:35,nfl.com,RAW,30,37.90,41.10,79.30,Success,"Pipeline execution completed successfully for position: defense, category: fumbles, and year: 1997"
210b52a9-299a-4967-9a36-3d27998741cc,extract_and_save_team_player_stats(defense:fumbles),2024-03-24 13:36:57,2024-03-24 13:37:36,nfl.com,RAW,30,39.24,38.80,78.80,Success,"Pipeline execution completed successfully for position: defense, category: fumbles, and year: 1998"
ade59cd3-ccd9-4f7b-bbe0-bf980b269bdf,extract_and_save_team_player_stats(defense:fumbles),2024-03-24 13:36:57,2024-03-24 13:37:37,nfl.com,RAW,31,40.16,39.90,79.00,Success,"Pipeline execution completed successfully for position: defense, category: fumbles, and year: 1999"
1a49e778-6f6c-4925-ade9-ae6dd0a87db3,extract_and_save_team_player_stats(defense:fumbles),2024-03-24 13:36:57,2024-03-24 13:37:39,nfl.com,RAW,31,41.55,39.50,78.90,Success,"Pipeline execution completed successfully for position: defense, category: fumbles, and year: 2000"
83e9d724-0c28-4357-975e-f323c636e728,extract_and_save_team_player_stats(defense:fumbles),2024-03-24 13:36:57,2024-03-24 13:37:40,nfl.com,RAW,31,42.59,39.60,79.10,Success,"Pipeline execution completed successfully for position: defense, category: fumbles, and year: 2001"
36344dc7-2e42-40a0-896c-3f0d3f7decf7,extract_and_save_team_player_stats(defense:fumbles),2024-03-24 13:36:57,2024-03-24 13:37:41,nfl.com,RAW,32,43.94,41.00,78.90,Success,"Pipeline execution completed successfully for position: defense, category: fumbles, and year: 2002"
de30b368-0776-4d80-82ba-228a3da4dceb,extract_and_save_team_player_stats(defense:fumbles),2024-03-24 13:36:57,2024-03-24 13:37:42,nfl.com,RAW,32,44.82,36.90,80.30,Success,"Pipeline execution completed successfully for position: defense, category: fumbles, and year: 2003"
468705f8-731e-47d9-a7ec-47f89cc105e6,extract_and_save_team_player_stats(defense:fumbles),2024-03-24 13:36:57,2024-03-24 13:37:43,nfl.com,RAW,32,45.87,43.50,79.30,Success,"Pipeline execution completed successfully for position: defense, category: fumbles, and year: 2004"
bcb9bb03-001f-4493-bc6e-e474ad60e1ac,extract_and_save_team_player_stats(defense:fumbles),2024-03-24 13:36:57,2024-03-24 13:37:44,nfl.com,RAW,32,46.87,32.40,79.80,Success,"Pipeline execution completed successfully for position: defense, category: fumbles, and year: 2005"
5c40fc67-13e8-4c5f-a87e-6671feb0c99c,extract_and_save_team_player_stats(defense:fumbles),2024-03-24 13:36:57,2024-03-24 13:37:45,nfl.com,RAW,32,47.86,34.20,79.40,Success,"Pipeline execution completed successfully for position: defense, category: fumbles, and year: 2006"
4a9a5bb4-0bb3-4425-92de-fbe8c92945ca,extract_and_save_team_player_stats(defense:fumbles),2024-03-24 13:36:57,2024-03-24 13:37:46,nfl.com,RAW,32,48.91,30.20,79.20,Success,"Pipeline execution completed successfully for position: defense, category: fumbles, and year: 2007"
a3a9229f-db52-4f0c-b6d6-d746f1b5d0d7,extract_and_save_team_player_stats(defense:fumbles),2024-03-24 13:36:57,2024-03-24 13:37:47,nfl.com,RAW,32,49.96,29.50,78.70,Success,"Pipeline execution completed successfully for position: defense, category: fumbles, and year: 2008"
f718e33c-4307-402c-9e83-1dd13798e303,extract_and_save_team_player_stats(defense:fumbles),2024-03-24 13:36:57,2024-03-24 13:37:49,nfl.com,RAW,32,51.46,33.50,79.10,Success,"Pipeline execution completed successfully for position: defense, category: fumbles, and year: 2009"
2413fa5b-02b4-43c0-882a-151a4febe7e6,extract_and_save_team_player_stats(defense:fumbles),2024-03-24 13:36:57,2024-03-24 13:37:50,nfl.com,RAW,32,52.68,32.20,79.30,Success,"Pipeline execution completed successfully for position: defense, category: fumbles, and year: 2010"
a08ad57c-407c-4255-b2f9-8d727eebc361,extract_and_save_team_player_stats(defense:fumbles),2024-03-24 13:36:57,2024-03-24 13:37:51,nfl.com,RAW,32,53.71,29.90,79.30,Success,"Pipeline execution completed successfully for position: defense, category: fumbles, and year: 2011"
c950de69-5b02-4117-8bea-332a973b643d,extract_and_save_team_player_stats(defense:fumbles),2024-03-24 13:36:57,2024-03-24 13:37:52,nfl.com,RAW,32,54.68,31.60,79.30,Success,"Pipeline execution completed successfully for position: defense, category: fumbles, and year: 2012"
183d69fb-f12e-4280-83eb-a225bacda705,extract_and_save_team_player_stats(defense:fumbles),2024-03-24 13:36:57,2024-03-24 13:37:53,nfl.com,RAW,32,55.98,36.00,79.20,Success,"Pipeline execution completed successfully for position: defense, category: fumbles, and year: 2013"
e4375f18-66b9-46d9-b5bf-87c98ef17d48,extract_and_save_team_player_stats(defense:fumbles),2024-03-24 13:36:57,2024-03-24 13:37:55,nfl.com,RAW,32,57.67,22.00,79.00,Success,"Pipeline execution completed successfully for position: defense, category: fumbles, and year: 2014"
90abe417-52bf-456e-a4c2-257af002da73,extract_and_save_team_player_stats(defense:fumbles),2024-03-24 13:36:57,2024-03-24 13:37:56,nfl.com,RAW,32,58.82,17.80,79.00,Success,"Pipeline execution completed successfully for position: defense, category: fumbles, and year: 2015"
196a9798-f212-44f8-88b0-9d871a79e7b3,extract_and_save_team_player_stats(defense:fumbles),2024-03-24 13:36:57,2024-03-24 13:37:57,nfl.com,RAW,32,59.93,22.30,78.90,Success,"Pipeline execution completed successfully for position: defense, category: fumbles, and year: 2016"
f170de19-de8d-4648-8eff-f4649ebdc452,extract_and_save_team_player_stats(defense:fumbles),2024-03-24 13:36:57,2024-03-24 13:37:58,nfl.com,RAW,32,60.86,30.70,78.80,Success,"Pipeline execution completed successfully for position: defense, category: fumbles, and year: 2017"
5eb8e041-7cbd-4c80-8048-5132f4df6cf6,extract_and_save_team_player_stats(defense:fumbles),2024-03-24 13:36:57,2024-03-24 13:38:00,nfl.com,RAW,32,62.41,28.60,78.90,Success,"Pipeline execution completed successfully for position: defense, category: fumbles, and year: 2018"
eefd0c7e-122d-46bc-882b-6dfac22d55d2,extract_and_save_team_player_stats(defense:fumbles),2024-03-24 13:36:57,2024-03-24 13:38:01,nfl.com,RAW,32,63.60,30.30,78.50,Success,"Pipeline execution completed successfully for position: defense, category: fumbles, and year: 2019"
dcf687e8-550f-4d53-b1aa-fb8d0e17e1a7,extract_and_save_team_player_stats(defense:fumbles),2024-03-24 13:36:57,2024-03-24 13:38:03,nfl.com,RAW,32,65.27,42.20,78.70,Success,"Pipeline execution completed successfully for position: defense, category: fumbles, and year: 2020"
997edb48-a4f4-4143-9c0e-e23fcbf46ccd,extract_and_save_team_player_stats(defense:fumbles),2024-03-24 13:36:57,2024-03-24 13:38:04,nfl.com,RAW,32,66.59,31.00,78.20,Success,"Pipeline execution completed successfully for position: defense, category: fumbles, and year: 2021"
72d0d40f-5974-40b2-9979-5b6a0b82a883,extract_and_save_team_player_stats(defense:fumbles),2024-03-24 13:36:57,2024-03-24 13:38:05,nfl.com,RAW,32,67.91,33.40,78.50,Success,"Pipeline execution completed successfully for position: defense, category: fumbles, and year: 2022"
bb53aea3-13da-401a-9b1f-f65b7de0a6c4,extract_and_save_team_player_stats(defense:fumbles),2024-03-24 13:36:57,2024-03-24 13:38:06,nfl.com,RAW,32,69.09,30.70,78.50,Success,"Pipeline execution completed successfully for position: defense, category: fumbles, and year: 2023"
7957f6b2-9813-4fdc-948b-56399926b27f,extract_and_save_team_player_stats(defense:interceptions),2024-03-24 13:36:57,2024-03-24 13:38:08,nfl.com,RAW,26,70.24,32.30,78.50,Success,"Pipeline execution completed successfully for position: defense, category: interceptions, and year: 1970"
5f42a5b0-2585-44d5-a04d-30b3cb89830c,extract_and_save_team_player_stats(defense:interceptions),2024-03-24 13:36:57,2024-03-24 13:38:09,nfl.com,RAW,26,71.79,37.60,78.40,Success,"Pipeline execution completed successfully for position: defense, category: interceptions, and year: 1971"
501f1b9c-9c02-40d0-8189-955a6b8fc90b,extract_and_save_team_player_stats(defense:interceptions),2024-03-24 13:36:57,2024-03-24 13:38:10,nfl.com,RAW,26,72.93,37.80,78.20,Success,"Pipeline execution completed successfully for position: defense, category: interceptions, and year: 1972"
585083a2-2729-406c-9f4f-e8757a34e060,extract_and_save_team_player_stats(defense:interceptions),2024-03-24 13:36:57,2024-03-24 13:38:11,nfl.com,RAW,26,73.98,41.60,78.40,Success,"Pipeline execution completed successfully for position: defense, category: interceptions, and year: 1973"
e7081144-42c6-4743-829a-5430e3c36f23,extract_and_save_team_player_stats(defense:interceptions),2024-03-24 13:36:57,2024-03-24 13:38:13,nfl.com,RAW,26,75.57,40.90,79.30,Success,"Pipeline execution completed successfully for position: defense, category: interceptions, and year: 1974"
959e8e48-7f7e-4af8-aa46-ecf7a4b941c9,extract_and_save_team_player_stats(defense:interceptions),2024-03-24 13:36:57,2024-03-24 13:38:14,nfl.com,RAW,26,76.57,45.00,79.90,Success,"Pipeline execution completed successfully for position: defense, category: interceptions, and year: 1975"
5568ca99-ce68-4f0e-899f-93768d6c851b,extract_and_save_team_player_stats(defense:interceptions),2024-03-24 13:36:57,2024-03-24 13:38:15,nfl.com,RAW,28,77.43,33.40,79.60,Success,"Pipeline execution completed successfully for position: defense, category: interceptions, and year: 1976"
af9f8769-8921-437d-90b2-f2512dc52bc4,extract_and_save_team_player_stats(defense:interceptions),2024-03-24 13:36:57,2024-03-24 13:38:16,nfl.com,RAW,28,78.34,39.00,79.80,Success,"Pipeline execution completed successfully for position: defense, category: interceptions, and year: 1977"
d34476b2-c4b7-4a1e-a8ac-88f2c691c568,extract_and_save_team_player_stats(defense:interceptions),2024-03-24 13:36:57,2024-03-24 13:38:16,nfl.com,RAW,28,79.19,36.60,79.80,Success,"Pipeline execution completed successfully for position: defense, category: interceptions, and year: 1978"
1d54af07-c11d-4a24-9151-829086bd4cf5,extract_and_save_team_player_stats(defense:interceptions),2024-03-24 13:36:57,2024-03-24 13:38:17,nfl.com,RAW,28,80.18,36.20,79.30,Success,"Pipeline execution completed successfully for position: defense, category: interceptions, and year: 1979"
05db8a1b-6e6d-4e10-bed9-5349ca212f3b,extract_and_save_team_player_stats(defense:interceptions),2024-03-24 13:36:57,2024-03-24 13:38:19,nfl.com,RAW,28,81.49,33.40,79.30,Success,"Pipeline execution completed successfully for position: defense, category: interceptions, and year: 1980"
dc03d599-4808-4f88-b6c5-7d78c8864bf2,extract_and_save_team_player_stats(defense:interceptions),2024-03-24 13:36:57,2024-03-24 13:38:20,nfl.com,RAW,28,82.50,33.10,79.50,Success,"Pipeline execution completed successfully for position: defense, category: interceptions, and year: 1981"
746e74b7-f3dd-43fc-87b0-c6ed53ca193d,extract_and_save_team_player_stats(defense:interceptions),2024-03-24 13:36:57,2024-03-24 13:38:21,nfl.com,RAW,28,83.58,35.90,79.30,Success,"Pipeline execution completed successfully for position: defense, category: interceptions, and year: 1982"
0f3a374f-98f9-466d-8ab5-f6a45a0adb8e,extract_and_save_team_player_stats(defense:interceptions),2024-03-24 13:36:57,2024-03-24 13:38:22,nfl.com,RAW,28,84.50,37.40,79.20,Success,"Pipeline execution completed successfully for position: defense, category: interceptions, and year: 1983"
78f29531-c6ad-4c68-96c2-ae0c88033210,extract_and_save_team_player_stats(defense:interceptions),2024-03-24 13:36:57,2024-03-24 13:38:23,nfl.com,RAW,28,85.68,32.50,79.20,Success,"Pipeline execution completed successfully for position: defense, category: interceptions, and year: 1984"
38a38685-33e2-4ecc-be27-16a200081f34,extract_and_save_team_player_stats(defense:interceptions),2024-03-24 13:36:57,2024-03-24 13:38:24,nfl.com,RAW,28,87.20,32.70,79.30,Success,"Pipeline execution completed successfully for position: defense, category: interceptions, and year: 1985"
1fd6802f-0ae4-4943-86ce-6156fbeaacad,extract_and_save_team_player_stats(defense:interceptions),2024-03-24 13:36:57,2024-03-24 13:38:25,nfl.com,RAW,28,88.16,30.30,79.30,Success,"Pipeline execution completed successfully for position: defense, category: interceptions, and year: 1986"
4e5500f9-1b19-4d69-b4a2-c3ff115bf9d1,extract_and_save_team_player_stats(defense:interceptions),2024-03-24 13:36:57,2024-03-24 13:38:27,nfl.com,RAW,28,89.45,26.60,79.30,Success,"Pipeline execution completed successfully for position: defense, category: interceptions, and year: 1987"
91b044e5-30c9-4b00-b434-37c543e49a7a,extract_and_save_team_player_stats(defense:interceptions),2024-03-24 13:36:57,2024-03-24 13:38:28,nfl.com,RAW,28,90.69,23.70,79.30,Success,"Pipeline execution completed successfully for position: defense, category: interceptions, and year: 1988"
